Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Sashakt Empowering Lives,"Shagun Insignia ,Office1206, Plot-195, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8850337474,4.4,21,"educational_institution, point_of_interest, establishment",18.9751673,73.0290469,localisy017655,ChIJyzDGo5rB5zsRgUZ4YJjq0zk,photos\localisy07504_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Share Skills Digital Solutions,"Suraj CHS, B-301, near Bandhan Sweets, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9967509792,4.6,104,"consultant, service, point_of_interest, establishment",19.004001799999998,73.11712709999999,localisy017656,ChIJcxkbUoHB5zsRmROv4FNdv9k,photos\localisy04095_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Bright Brains classes and Holistic Development Centre,"Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8850411217,5,16,"educational_institution, point_of_interest, establishment",18.9745629,73.0239507,localisy017657,ChIJgctx3uvD5zsRh9BbQMJDGRI,photos\localisy07507_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Basileia Academy,"Basileia Academy, 1st, Sector 21, Ulwe, Navi Mumbai, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7021655501,5,2,"educational_institution, point_of_interest, establishment",18.981568499999998,73.03279479999999,localisy017658,ChIJe8IpN-rD5zsRzULkI_UXsAU,photos\localisy07512_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Mom's Belief Learning Centre - Little Krishna,"Office no, 4th Floor, Nms Icon, 410 & 411, Sector 19, Ulwe, Mumbai, Navi Mumbai, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9319222100,4.5,62,"physiotherapist, wellness_center, medical_clinic, school, educational_institution, service, health, point_of_interest, establishment",18.974560999999998,73.02774529999999,localisy017659,ChIJ0Z4TCTDD5zsRlAIDHlsLt5U,photos\localisy07520_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Vaishali Jagtap Jadhav - special educator teacher,"Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,32,"service, point_of_interest, establishment",18.972009000000003,73.0348229,localisy017660,ChIJibKJPYDD5zsRt0vUPaX_DhQ,photos\localisy07522_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Zani learning centre || special educator|| AUSTISM,"Shop No 1, jupiter planet, near cp goneka, Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7678094322,5,6,"educational_institution, point_of_interest, establishment",18.982848999999998,73.0264237,localisy017661,ChIJfxYiDZPD5zsRvdLHmGAL4tI,photos\localisy07525_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Mitanshi Arts and Skill Development Centre,"2448+5XQ, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,,,"educational_institution, point_of_interest, establishment",19.0055603,73.1174693,localisy017662,ChIJtbjYMwDp5zsRW8QIOBlaNJA,,,,,,Education & Training,Skill Development,Ulwe
"EuroKids Preschool in Ulwe Sec 10 B, Navi Mumbai","Plot No. 01, Shop No. 5/6/7, Mayuresh Delta, Sector-10/B, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9513188675,4.9,32,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9715392,73.01234869999999,localisy017663,ChIJc_gC62nD5zsRu47B4LwFLUk,photos\localisy07528_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Talents Cube Computer Institute,"Sai Sahil, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9152462001,5,16,"consultant, educational_institution, service, point_of_interest, establishment",18.981315199999997,73.023832,localisy017664,ChIJqT3vdADD5zsR5gRKOzE5A98,photos\localisy07529_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Mind Moulders Educare,"Shop no 5, Pragati Park, Plot no 13, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.9,42,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9808514,73.02415490000001,localisy017665,ChIJHdnebJTD5zsREq4BqtMBFIY,photos\localisy07532_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Skybridge Engicon Pvt Ltd,"908, Nms Icon, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8291262077,5,4,"general_contractor, point_of_interest, service, establishment",18.9740655,73.0278917,localisy017666,ChIJ3c30cGrD5zsRmdA3Xap_F38,photos\localisy07542_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Kidzee Preschool Ulwe - Best Preschool in Ulwe,"Shop No 5, Shiv Ornate, 6-7, near Shri Atal Bihari Vajpayee Trans Harbour Link, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7400287474,4.9,46,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.966388,73.0125322,localisy017667,ChIJrzvvDNLD5zsRl5A70fDyszc,photos\localisy07545_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Pathways Children's Development Centre- Best Occupational Therapy in Navi Mumbai,"Plot no 15, Rd Number 1, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9222178951,5,91,"educational_institution, medical_clinic, health, point_of_interest, service, establishment",18.9987726,73.1215355,localisy017668,ChIJ-57ui4Xp5zsR4dXTO1woTFE,photos\localisy04107_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Success Eduversity,"Near Shri Chhtrapati Shivaji Vidyalaya Kopar-Gavhan, Node, Khar Kopar, Sector-08, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8080010777,4.7,22,"educational_institution, point_of_interest, establishment",18.9643102,73.01657190000002,localisy017669,ChIJm_g4MprD5zsRXPPQOoU6UBE,photos\localisy07551_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Little Smiles Preschool,"Vaishnovi Heights Shop no 15, 16, plot 63, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7738600127,5,48,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9801722,73.0269683,localisy017670,ChIJF9VXcAHD5zsR-308iaaFMlY,photos\localisy07552_1.jpg,,,,,Education & Training,Skill Development,Ulwe
Orbit Animation and Computer Institute,"Office no - 103, Bhosale Tulip, Plot- 13, beside Tricity Pearl, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8879224338,5,28,"educational_institution, point_of_interest, consultant, service, establishment",18.980008599999998,73.02939669999999,localisy017671,ChIJG06kHorB5zsRoTzevPMIHgI,photos\localisy07565_1.jpg,,,,,Education & Training,Online Courses,Ulwe
SWARA COMPUTERS (स्वरा कॉम्प्युटर्स),"Near to Shri Chatrapati Shivaji Vidyalaya, Kopar-Village-Kopar, Post-Gavhan, Tal-Panvel, Dist-Raigad, Navi Mumbai, Panvel, India, 410206 X278+H58 Navi Mumbai, Maharashtra Kopar-Gavhan, Ulwe, Navi Mumbai Sector-8, Ulwe, Pin Code-410206, Khar Kopar, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8108711095,4.9,43,"educational_institution, point_of_interest, consultant, service, establishment",18.9639375,73.01543749999999,localisy017672,ChIJmc7wbQDD5zsRWbvpUt9ON10,photos\localisy07571_1.jpg,,,,,Education & Training,Online Courses,Ulwe
oggntech,"Sai Villa, Plot 152, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7039922863,4.9,11,"educational_institution, point_of_interest, service, establishment",18.9727498,73.02805219999999,localisy017673,ChIJLQrQpKg1PqIRgCOeVMa0xUM,photos\localisy07573_1.jpg,,,,,Education & Training,Online Courses,Ulwe
i7 Solutions,"shop no.4, Hotel, Taj Avenue, Plot 61/62, near Malvan Tadka Road, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9833838255,4.1,47,"electronics_store, store, point_of_interest, establishment",18.973067699999998,73.03024289999999,localisy017674,ChIJsXoAayXD5zsRoT9SN95-o1c,photos\localisy07577_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Instant mobile hub Ulwe,"Shop no.3, sai sarth building, Plot no. 368, sector 24, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8657375017,5,10,"cell_phone_store, wholesaler, store, point_of_interest, manufacturer, service, establishment",18.968716500000003,73.0331465,localisy017675,ChIJD_ANfWrD5zsRKtCmmeWQ5Ww,photos\localisy07580_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Zebaish Institute of Fashion Design,"Shivanand plot no 76 shop, 02 sector 20 ulwe navi mumbai maharashtra 410206 Shivanand plot no 76 shop 02, Sector 20, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8169545797,4.6,12,"point_of_interest, service, establishment",18.9785066,73.03136340000002,localisy017676,ChIJKbPYJsjD5zsRxpUGFckOv3I,photos\localisy07581_1.jpg,,,,,Education & Training,Online Courses,Ulwe
JWebMaker Navi Mumbai,"Flat No. 202, Sarang Srushti CHS, Plot No.250C, Sector 17, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9821624529,5,18,"point_of_interest, service, establishment",18.964466899999998,73.0233476,localisy017677,ChIJnVh8JY_D5zsRLFBHOfZ4M6Y,photos\localisy07583_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Hitech coders,"Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9769430755,4.8,40,"point_of_interest, service, establishment",18.980881999999998,73.0306851,localisy017678,ChIJ2yPXwazD5zsRvuYvOTbaez4,photos\localisy07586_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Top Ten Electronics,"Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9324553839,4.2,95,"electronics_store, store, point_of_interest, establishment",18.9758218,73.0293271,localisy017679,ChIJF2hlT6nD5zsRsOXGJisEuOU,photos\localisy07590_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Crafty Stationary & Gift Shop,"Ulwe Wahal, IMS School Lane, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9326661454,4.8,39,"store, point_of_interest, establishment",18.9727213,73.0286485,localisy017680,ChIJEwU0PgzD5zsRQfAYzHqLbw8,photos\localisy07595_1.jpg,,,,,Education & Training,Online Courses,Ulwe
"HealthKart Store at Ulwe,Navi Mumbai","Shop No. 1, Ground Floor, Swaraj Kingston, Plot No. 47\59, Sector 18, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9311813236,5,19,"health, store, point_of_interest, establishment",18.969583000000004,73.0230595,localisy017681,ChIJi02Z7DzD5zsR_ZNsps-IH5E,photos\localisy07600_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Malgudi Ulwe,"Shop Number 10-11, Anmol Sankalp, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7021813280,4,21,"food_store, store, food, point_of_interest, establishment",18.980317799999998,73.02516949999999,localisy017682,ChIJbwe5VLrD5zsRYsdy7i3Qxt4,photos\localisy07603_1.jpg,,,,,Education & Training,Online Courses,Ulwe
B Mart,"Shop No 13, 14, 15 and 16, plot no. 194, Node, near Bus Stop, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7715004030,4.1,977,"shopping_mall, point_of_interest, establishment",18.9744645,73.0278467,localisy017683,ChIJZd1MyBjD5zsRbWh3SLZNA7k,photos\localisy07604_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Brain Blitz Tutorials (Vedic Maths),"Keshar park, Plot no 459, sector 24, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8830616547,,,"educational_institution, point_of_interest, establishment",18.9722149,73.0334829,localisy017684,ChIJPV2r8OnD5zsRqSZiMI28NUs,photos\localisy07606_1.jpg,,,,,Education & Training,Online Courses,Ulwe
DMart Ready,"Narayan Enclave, Sector 5 - Ulwe Shop No. 1, 2, 3, Narayan Enclave, Plot No, 11, Sector Number 5 Rd, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.2,265,"food_delivery, food, point_of_interest, establishment",18.981296,73.024398,localisy017685,ChIJT4DKJXDD5zsREuo_YY7oSJk,photos\localisy07609_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Maharashtra State Electricity Distribution Comapny Limited,"Plot No. 1, near Vahal, Sector-23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7506095863,1.3,174,"point_of_interest, service, establishment",18.9790466,73.0328155,localisy017686,ChIJ56sFiiPD5zsRjyES7gP43Ec,photos\localisy07613_1.jpg,,,,,Education & Training,Online Courses,Ulwe
New Mobile World,"SHOP NO. 22, WHITE WOODS, SHAGUN REALITY, PLOT NO. 204, GP Rd, near YEWALE TEA, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9321622477,4.1,296,"cell_phone_store, store, point_of_interest, establishment",18.9755787,73.0296094,localisy017687,ChIJKQC3LiXD5zsR17w_7K5HpKo,photos\localisy07614_1.jpg,,,,,Education & Training,Online Courses,Ulwe
Wowkids Future Flyers Preschool and Daycare,"Bright Homes, P.N. 46, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8109637598,5,35,"preschool, summer_camp_organizer, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9714024,73.0176297,localisy017688,ChIJjyVSFzHD5zsRoI9xRxyB8qs,photos\localisy07620_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Little Steps Pre-school,"Shop Number 1 & 2, Lakhani Classico, Plot Number 163 A, Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8424032430,5,72,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9849584,73.0269914,localisy017689,ChIJ-89Le8zD5zsRvXAKafa7dDQ,photos\localisy07635_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Little Star Pre School & Kindergarten,"Pragati Park, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7045256880,4.9,70,"school, educational_institution, point_of_interest, establishment",18.9808514,73.02415490000001,localisy017690,ChIJ-1WTcUvD5zsRh2w4BDvJk5M,photos\localisy07637_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Podar Jumbo Kids ulwe Sec 18,"Plot no 99 Grey stone, Akshar tower, nr. Daily Mart, Sector 18, Ulwe, Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7400188008,4.7,36,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9661605,73.0218976,localisy017691,ChIJZ3YP11nB5zsR6gAdLiAodlQ,photos\localisy07641_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Elite kidz international preschool,"shop no 7, Levante building, plot 257, opposite to proviso building, Sector 17, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8169064022,4.5,24,"preschool, child_care_agency, primary_school, school, educational_institution, service, point_of_interest, establishment",18.9618073,73.0221079,localisy017692,ChIJH4VmG47D5zsRRZ4hvwh-3_M,photos\localisy07642_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Mother's Touch Preschool Nursery Kindergarten and Daycare,"153 Shop No 1, PLOT NO.- 88, Paras Royal, 2, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.9,84,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9709966,73.01630399999999,localisy017693,ChIJzxIlZrnp5zsRaXVzRXEdzwQ,photos\localisy07644_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Bloomfields Kindergarten & daycare,"Shop no 2,3 & 4, Balaji Dattu Residency, plot no 14, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9324789376,4.9,39,"preschool, yoga_studio, fitness_center, child_care_agency, sporting_goods_store, gym, sports_complex, school, educational_institution, sports_school, store, sports_activity_location, health, service, point_of_interest, establishment",18.979658699999998,73.02918199999999,localisy017694,ChIJgcrkZyPD5zsRFhn7BWtl6rI,photos\localisy07648_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
The Nurturing Roots,"Hari Darshan, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.9,67,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9724461,73.0168869,localisy017695,ChIJG4PdeADD5zsRHhMKEW3paEg,photos\localisy07649_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
NYRA'S NEST day care Play school,"PLOT NO 63, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9022270201,5,6,"school, educational_institution, point_of_interest, establishment",18.9799525,73.0267049,localisy017696,ChIJSzmRiujD5zsRzyD_3DN6C2k,photos\localisy07650_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Wiz Kids Preschool | Ulwe Sector 24,"Plot no 10 A, Khar Kopar, Sector 24, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8879978835,4.5,38,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9690029,73.01648689999999,localisy017697,ChIJFWHUZkHD5zsR6JIcOKc4kDA,photos\localisy07651_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Kidle Town Preschool And Daycare Center in Navi Mumbai,"Srishti Paradise, Plot no 108, Sector 18, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.7,16,"educational_institution, preschool, child_care_agency, school, service, point_of_interest, establishment",18.9672113,73.02048239999999,localisy017698,ChIJsS4Xf73D5zsRbzmmwTcnTIs,photos\localisy07652_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Navi Mumbai International PreSchool,"PLOT NO.- 88, 74, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,3,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9784714,73.0296664,localisy017699,ChIJ72jFjTzo5zsRI7FPDO_t_5A,photos\localisy07655_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Bumblebee Babies,"1st floor, Sadhguru Apt, Plot no. 80, opposite CP Goenka school, Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8097353046,4,45,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9818084,73.025637,localisy017700,ChIJhR64it_D5zsR5kZxBeH2ULk,photos\localisy07656_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Podar jumbo kids ulwe sector 5,"shop no-7, Pragati Park, plot no -13, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7400487007,5,3,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9808514,73.02415490000001,localisy017701,ChIJVRJI-sXD5zsRcs-5S6fRdEQ,photos\localisy07658_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
Kids center ulwe,"Shri shakti building, sector 20, plot no 137 besides, Ground floor, crystal Vila, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,,,"primary_school, school, educational_institution, point_of_interest, establishment",18.9788437,73.0298048,localisy017702,ChIJA93bmh3D5zsRfNpiwz9BLe8,photos\localisy07660_1.jpg,,,,,Education & Training,Play Schools & Preschools,Ulwe
