Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Search Locality
Pink Blush Beauty Salon,"Shop no.8, Rama Smruti Building, behind Bikanerwale, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 88500 94410,5,4,"beauty_salon, point_of_interest, service, establishment",19.013350799999998,73.0384751,localisy001328,ChIJRydj0fXD5zsRJD3ZB4-f_mU,photos\localisy01908_1.jpg,,,,,Beauty Parlours,CBD Belapur
Jay Maharashtra Mens Salon/Jay Maharashtra ladies beauty parlour,"Shantivan Co-Operative Housing Society, Sector 6, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 81084 18279,3.8,36,"hair_salon, hair_care, point_of_interest, service, establishment",19.024892599999998,73.0425498,localisy001329,ChIJ76WTkUzC5zsRiTA4k8tOIy4,photos\localisy01909_1.jpg,,,,,Beauty Parlours,CBD Belapur
RC FAMILY SALON,"SHOP NO 3, MATRU CHAYA, Belapur Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 79778 77794,5,1,"tanning_studio, point_of_interest, service, establishment",19.0149839,73.03314859999999,localisy001330,ChIJRWWXicfD5zsR70SkoZzPWRE,photos\localisy01910_1.jpg,,,,,Beauty Parlours,CBD Belapur
HM Beauty Care,"Shop no 1 navkar sadan, plot no 27, Belapur Village, Sector 19, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,5,10,"beauty_salon, point_of_interest, service, establishment",19.0149695,73.0345912,localisy001331,ChIJj9CV-WfD5zsRF3c5EP3PxBE,photos\localisy01911_1.jpg,,,,,Beauty Parlours,CBD Belapur
Makme Salon,"shop no.5, Navdurga chs, Wing-A, plot no. 7/7A, Basveshewar Maharaj Marg, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 80703 34500,4.8,1868,"beauty_salon, makeup_artist, nail_salon, cosmetics_store, hair_salon, hair_care, store, point_of_interest, service, establishment",19.0300597,73.0243821,localisy001332,ChIJi1b-nbjD5zsRORS4O38iVYc,photos\localisy01914_1.jpg,,,,,Beauty Parlours,CBD Belapur
Sparx Men Parlour,"Shop No 1, near Gavdevi Mandir, Shebaaj Gaon, Sector 19, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93720 11325,5,2,"hair_salon, hair_care, point_of_interest, service, establishment",19.013628,73.0360391,localisy001333,ChIJsw1Wf1bD5zsRw5hrEHPdpV4,photos\localisy01915_1.jpg,,,,,Beauty Parlours,CBD Belapur
Gauri makeup Studio and Academy 💕,"shop no.05, Police Line, Sector 1, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 98206 63630,4.8,45,"makeup_artist, point_of_interest, establishment",19.027697699999997,73.0377501,localisy001334,ChIJe7PkTqPD5zsRyaAYUEv6bCs,photos\localisy01916_1.jpg,,,,,Beauty Parlours,CBD Belapur
Kueen skin and hair studio,"Arenja tower ,shop no .6,plot no.54, 55, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 91525 73315,5,4,"beauty_salon, service, point_of_interest, establishment",19.0148449,73.0416245,localisy001335,ChIJB3fPbBzD5zsRFQX_sDCDzeA,,,,,,Beauty Parlours,CBD Belapur
Styl In Ladies Beauty salon & Spa (Parlour),"Shop No.9 & 10, Lakhani Galaxy Building, Sector 15 Near Reliance Fresh, WING-A, LAKHANI GALAXY, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 75064 88402,3.6,19,"beauty_salon, service, point_of_interest, establishment",19.0106568,73.0364214,localisy001336,ChIJV5bg4t3D5zsRo7KxNS1wkqE,photos\localisy01918_1.jpg,,,,,Beauty Parlours,CBD Belapur
Keratin Redefining Salon,"1st floor 103, Sai Siddhi Apartments, above sofa gallery, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 75066 69684,4.3,29,"beauty_salon, service, point_of_interest, establishment",19.0135665,73.0385599,localisy001337,ChIJtUNZ5LXD5zsRr0jjQVWJTQg,photos\localisy01919_1.jpg,,,,,Beauty Parlours,CBD Belapur
Simran Beauty parlour,"Shop 7, Ugam Complex, Plot no 51, Nerul East, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 75063 61307,4.8,196,"beauty_salon, service, point_of_interest, establishment",19.0210737,73.0185225,localisy001338,ChIJPzl_zmfD5zsR_9Jub9wl8QY,photos\localisy01920_1.jpg,,,,,Beauty Parlours,CBD Belapur
Classic Salon,"Shop no.28 building no. F 7, F-type Market, Sector 5, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 88509 94523,4.9,49,"hair_salon, hair_care, service, point_of_interest, establishment",19.024260599999998,73.0447599,localisy001339,ChIJIfnClp_D5zsRqtvImQ9gPmk,photos\localisy01922_1.jpg,,,,,Beauty Parlours,CBD Belapur
Krupa Beauty Parlour,"Shop No 38, Police Line, Sector 1, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 70219 27991,4.3,6,"barber_shop, hair_care, health, service, point_of_interest, establishment",19.0278921,73.03774229999999,localisy001340,ChIJ1zDMxKnD5zsRVzWVr9XqXeE,photos\localisy01923_1.jpg,,,,,Beauty Parlours,CBD Belapur
INFINITY BEAUTY STUDIO,"Shop No 1 Plot, 200 Police, Station Road, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 98927 26440,4.9,141,"beauty_salon, service, point_of_interest, establishment",19.028345599999998,73.0197598,localisy001341,ChIJVx7N7mzD5zsRuX_prrDXC6E,photos\localisy01924_1.jpg,,,,,Beauty Parlours,CBD Belapur
Wow By Makeup Artist Reena,"119, First Floor, Hilton Centre, above Vijay Sales, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 99207 78802,4.8,161,"makeup_artist, point_of_interest, establishment",19.0140521,73.0382008,localisy001342,ChIJwxo4cKvD5zsRQ1xAHTJKF8Y,photos\localisy01925_1.jpg,,,,,Beauty Parlours,CBD Belapur
Famous Salon,"Shop No. 4, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 81086 06613,4.9,25,"hair_salon, hair_care, service, point_of_interest, establishment",19.0134369,73.03955760000001,localisy001343,ChIJtfK2XqvD5zsRAAAAMLcuUDM,photos\localisy01926_1.jpg,,,,,Beauty Parlours,CBD Belapur
Ladies Beauty Parlour,"Good Shepherd School, Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93212 81528,,,"skin_care_clinic, medical_clinic, health, point_of_interest, establishment",19.0221652,73.0390426,localisy001344,ChIJ4zKlJx3D5zsRV5itsRE3UWo,,,,,,Beauty Parlours,CBD Belapur
Floral Plus Beauty Salon and Academy,"Shop No 19, Landmark, Millennium Pk Rd, behind RBL Bank, Nerul East, Sector 25, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 99677 31577,5,43,"beauty_salon, service, point_of_interest, establishment",19.023921299999998,73.0212049,localisy001345,ChIJhTa1OaLD5zsRD-rIshmvNiI,photos\localisy01928_1.jpg,,,,,Beauty Parlours,CBD Belapur
Netra's Beauty Salon,"Mukadam Building, Bacchumiya Dhuru Marg, Shahbaz Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93267 90773,5,1,"beauty_salon, service, point_of_interest, establishment",19.0136495,73.0340418,localisy001346,ChIJaz0sra7D5zsRIBHaK3c_LWY,,,,,,Beauty Parlours,CBD Belapur
Jiya Beauty Parlour,"38, Belapur Cbd Navi Mumbai, Shahbaz Village, Sector 19, CBD Belapur, Mumbai, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Mumbai,Maharashtra,400614,+91 96196 63016,5,1,"beauty_salon, service, point_of_interest, establishment",19.0150801,73.0366102,localisy001347,ChIJybb_aKzD5zsRnR9N_ErqbAw,photos\localisy01932_1.jpg,,,,,Beauty Parlours,CBD Belapur
Souls beauty salon,"303, plot 86, above Union Bank of India, Seawoods West, New Sector-50, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 79776 70865,4.9,56,"beauty_salon, tanning_studio, makeup_artist, hair_salon, massage_spa, hair_care, nail_salon, spa, massage, service, point_of_interest, establishment",19.0150068,73.0224022,localisy001348,ChIJTQj9YpLD5zsRwKOMtHxEZWs,photos\localisy01933_1.jpg,,,,,Beauty Parlours,CBD Belapur
Beauty Park,"Opposite seawoods nexus mall shop no:-9, CHS, plot no 43, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 70212 54389,4.8,415,"cosmetics_store, store, point_of_interest, establishment",19.0201383,73.0171283,localisy001349,ChIJ3eyzjvjD5zsRdcOG8mpqALA,photos\localisy01934_1.jpg,,,,,Beauty Parlours,CBD Belapur
Dr Bhavesh Gupta,"Clinique Internationale, shop no 1-2-3, Ground floor, Om Srishti, plot-51A, opposite Central Park Metro Road, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.9,1232,"medical_clinic, health, point_of_interest, establishment",19.050822,73.0754898,localisy001350,ChIJl7TvGTTP5zsRU9FV7X3PjrQ,photos\localisy01742_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Dr Sudhir,"Shop No 6, Mahavir Shradha, in front of Kendriya Vihar Metro Station Road, near Jhama Sweets, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.9,55,"beauty_salon, doctor, medical_clinic, hair_care, health, point_of_interest, service, establishment",19.0369132,73.06440049999999,localisy001351,ChIJr8YU0ALD5zsRol41lIKlf2M,photos\localisy01744_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Smart Look Hair Clinic,"Shop no 1, Vasundhara Chs, Plot 13/14, Sector 8, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Navi Mumbai,Maharashtra,410210,+91 96892 33369,4.9,331,"skin_care_clinic, doctor, medical_clinic, hair_care, health, point_of_interest, establishment",19.033089,73.068985,localisy001352,ChIJsQ8SKeDD5zsRjtfQNEf7BEY,photos\localisy01748_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
HairSense Hair Transplant Clinic,"HairSense Hair Transplant Clinic, 209, Second floor, The Pacific Building, Plot Number :229, Shilp Chowk, above Namastey Salon, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 86938 86688,4.9,31,"medical_center, skin_care_clinic, doctor, medical_clinic, hospital, hair_care, health, point_of_interest, service, establishment",19.0469316,73.07,localisy001353,ChIJYVVYzTzD5zsRN-dR4qLnMSs,photos\localisy01750_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
The Envie Cosmetic Clinic,"Shop no 5&6, chs,plot 30, Sea View Co Operative Housing Society, Sea View, Ram Bhau Sudama Bhoir Marg, opp. Rajiv Gandhi udyan, near Firefox cycle, Seawoods West, Sector 44A, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.9,105,"beauty_salon, skin_care_clinic, doctor, medical_clinic, hair_care, health, point_of_interest, service, establishment",19.0125396,73.01121719999999,localisy001354,ChIJoXaVMgDD5zsRhXCSmABzF4E,photos\localisy01777_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Visage Aesthetic Clinic,"49,Kesar garden chs, Kesar Garden Society, opp. Central Park Metro Road, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,5,66,"medical_clinic, health, point_of_interest, establishment",19.0515987,73.0756718,localisy001355,ChIJwc3n0wjD5zsRuj10mU6ezkA,photos\localisy01754_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Hi Tech Hair Replacement,"Shop No. 2, Building, Shree Ambika Heritage, near Kharghar Station Road, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Kharghar,Maharashtra,410210,+91 80808 84854,4.7,101,"medical_clinic, hair_care, health, point_of_interest, establishment",19.0272646,73.06037479999999,localisy001356,ChIJZVNRDxDD5zsRWlcROGv8KWo,photos\localisy01766_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Berkowits RichFeel Hair & Skin Clinic - Hair Transplant Clinic & PRP treatment - Laser Hair Removal Specialist,"33, Patel Heritage Service Rd, Turbhe Store, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 92662 43900,4.4,292,"medical_center, beauty_salon, body_art_service, skin_care_clinic, doctor, medical_clinic, hospital, hair_care, health, point_of_interest, service, establishment",19.034959200000003,73.06423079999999,localisy001357,ChIJwQmHTBXC5zsRGbdhk356dus,photos\localisy01771_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Nubello,"Shop - 29, Aum Sai, Plot - 23, near Royal Tulip Luxury Hotel, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 90223 33827,4.4,459,"medical_center, beauty_salon, skin_care_clinic, doctor, medical_clinic, hospital, hair_care, health, point_of_interest, service, establishment",19.0346793,73.0683987,localisy001358,ChIJZ_-1lw7C5zsRVzVt3OfFKqY,photos\localisy01763_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
La Densitae Clinic Panvel,"4th Floor, Junction 406, Railway Station, next to K-mall, opp. Panvel, Sector 21, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,+91 93215 04203,4.8,362,"medical_clinic, health, point_of_interest, establishment",18.9878088,73.1196602,localisy001359,ChIJL4EuaD3p5zsRV-vZ7CZMCtc,photos\localisy01542_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Feel Good By Tariq,"Shop No.20, Citi Tower, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 90823 78020,4.9,50,"hair_salon, tanning_studio, beauty_salon, medical_clinic, barber_shop, hair_care, health, point_of_interest, service, establishment",19.0100275,73.0334714,localisy001360,ChIJtXgInDXD5zsRdMFLra9nfWU,photos\localisy05304_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Restore Aesthetic Clinic,"4th Floor- Block no-401-Doctors House.Plot-101, Sector 21, Landmark:, behind D’Mart, behind DMart, Nerul East, Nerul (E, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 86920 99967,4.9,118,"point_of_interest, establishment",19.031053699999998,73.0217795,localisy001361,ChIJwy-_uMDD5zsR_MmiOjtIeWo,photos\localisy01782_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Dr. Vinod Vij | Hair Transplant in Navi Mumbai | Cosmetic & Plastic Surgeon,"Clinique Aesthetica, Shreeji Plaza, Anurag Hospital, Seawoods Bridge, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 99201 30351,4.6,48,"doctor, medical_clinic, health, point_of_interest, establishment",19.0227743,73.0210618,localisy001362,ChIJq6pePrzD5zsRy1gI_BAeFc8,photos\localisy01796_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
SKIN ROSÉ Skin & Hair Cosmetic Clinic,"Shop No 1, Vasundhara Building Plot 13-14, Sector 8, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 70572 40538,5,77,"skin_care_clinic, hair_care, doctor, medical_clinic, health, point_of_interest, establishment",19.0323955,73.0681087,localisy001363,ChIJ44XwdRjD5zsRFnMeAeKGcDE,photos\localisy01775_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Dr Ashish Sangvikar,"plot-101,Doctor's house, 4th floor, 401 block, behind D - mart, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 88507 76818,4.9,219,"skin_care_clinic, beauty_salon, hair_care, doctor, body_art_service, medical_clinic, health, point_of_interest, service, establishment",19.031053699999998,73.0217795,localisy001364,ChIJB_C3vsDD5zsROoDepwJMFzw,photos\localisy00728_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
P&P HAIR REPLACEMENT,"Shop no.04,plot.371,namdev niwas, Sector 1 Rd, near by Shivsena shakha, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 97027 19565,5,11,"hair_care, medical_clinic, health, point_of_interest, establishment",19.0483379,73.020608,localisy001365,ChIJzxiY0VLD5zsRDNaxq-oS3jo,photos\localisy01787_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Laser Sciences at Clinique,"Shop no 1,2,3, Om Srishti, plot 51A, opposite Central Park Metro Road, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 90821 23009,4.9,680,"beauty_salon, hair_care, medical_clinic, health, point_of_interest, service, establishment",19.050808399999998,73.0754838,localisy001366,ChIJP23Utu_D5zsRyREHDNsnLu8,photos\localisy01778_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Cosmetic & Hair Transplant Clinic,"22FC+VVC Hawares Centurion Mall, S04C, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.3,175,"skin_care_clinic, beauty_salon, hair_care, medical_clinic, health, point_of_interest, service, establishment",19.0246875,73.0221875,localisy001367,ChIJE8zkKBDJ5zsR19dZbMs8jyI,photos\localisy00719_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Horizon Skin Laser and Hair Transplant Clinic,"shop no 11, Provisco building, near sassy cake shop, in front of Wahal, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 90041 10023,4.9,50,"skin_care_clinic, medical_clinic, health, point_of_interest, establishment",18.9778886,73.0319964,localisy001368,ChIJlx-iXufD5zsRAw0I7K8Q3kE,photos\localisy01774_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
N K S HAIR WIG CENTER,"Shop No-1, Sukruti CHS, Plot No-61, Nerul East, Sector 19, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 96997 78836,4.8,222,"beauty_salon, hair_care, medical_clinic, health, store, point_of_interest, service, establishment",19.029830099999998,73.0236044,localisy001369,ChIJl____8PD5zsRnXz1S6SJjMs,photos\localisy01968_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Artius Clinic,"Plot No. A-41, Shree Dutt Mandir Rd, near Petrol Pump, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 84240 42637,4.6,175,"skin_care_clinic, beauty_salon, hair_care, doctor, medical_clinic, health, point_of_interest, service, establishment",19.045902599999998,73.0657205,localisy001370,ChIJAYTxIhjC5zsRy5y8BfNc-Os,photos\localisy11823_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Dermaplast®,"Row House-7, Suyash Co-operative Housing Society, Vijay Rd, opposite to Shabari Hotel, Sector 2, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 81085 71050,4.8,337,"medical_clinic, health, point_of_interest, establishment",19.0001911,73.1181564,localisy001371,ChIJAepsUfTp5zsRbGRVmyqdTMA,photos\localisy01526_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Adesh Hair Patch and Salon Service,"Shop 1 F, Type Sec 3EB, near Post Office, Railway Quarters, Sector 3E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,+91 96534 71355,4.9,77,"hair_care, medical_clinic, health, point_of_interest, establishment",19.0270674,73.1053647,localisy001372,ChIJNQGzeqrp5zsRQ3xvGanWKWU,photos\localisy01756_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
HAIR SYSTEM LAB,"Shop No 4 Plot, B, Shivmangal Apartment, Nerul west, Nerul East, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,+91 93244 04595,4.8,68,"store, point_of_interest, establishment",19.0360638,73.0166461,localisy001373,ChIJW2IphMfD5zsREI1cHM8KYv0,photos\localisy01975_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
Dr Lubna's Absolute Cosmetic Clinic,"3rd floor, 314,Niharika Miraj, plot no-274, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,+91 98201 64146,4.7,15,"medical_clinic, health, point_of_interest, establishment",19.036293699999998,73.0783574,localisy001374,ChIJDYINHh7D5zsRcyfV79jkRfY,,,,,,Hair Transplant Clinics,CBD Belapur
SM Hair Replacement,"Shop No F - 35, Neel Sidhi Amrante, Plot No - 04, near D - Mart, Roadpali, Sector 9E, Kalamboli, Navi Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,+91 96645 18316,4.9,131,"hair_care, medical_clinic, store, supplier, health, point_of_interest, establishment",19.0370208,73.10269219999999,localisy001375,ChIJYSm4XsPp5zsRFFSw1ITkbPc,photos\localisy01753_1.jpg,,,,,Hair Transplant Clinics,CBD Belapur
HAIR TRANSPLANT CLINIC IN NAVI MUMBAI,"Shop No 6, Mahavir Shradha, next to Tree Top Hospital, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,,,"medical_clinic, health, point_of_interest, establishment",19.0346367,73.06635299999999,localisy001376,ChIJO_TSi9XD5zsRzT8BIt4D448,,,,,,Hair Transplant Clinics,CBD Belapur
